17:03:06 Server load: FPS 17, memory used: 2504 MB, out: 57258 Kbps, in: 2031 Kbps, NG:0, G:23078, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:03:11 Server load: FPS 14, memory used: 2505 MB, out: 61009 Kbps, in: 2173 Kbps, NG:0, G:80198, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:03:17 Server load: FPS 16, memory used: 2503 MB, out: 57859 Kbps, in: 2130 Kbps, NG:0, G:63820, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:03:22 Server load: FPS 15, memory used: 2503 MB, out: 59469 Kbps, in: 2150 Kbps, NG:0, G:44747, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:03:27 Server load: FPS 17, memory used: 2503 MB, out: 56050 Kbps, in: 2082 Kbps, NG:0, G:68570, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:03:32 Server load: FPS 12, memory used: 2521 MB, out: 63786 Kbps, in: 2168 Kbps, NG:7566, G:39300, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:96, D:1)
17:03:37 Server load: FPS 7, memory used: 2535 MB, out: 72108 Kbps, in: 2187 Kbps, NG:0, G:13317, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:03:42 Server load: FPS 11, memory used: 2524 MB, out: 65484 Kbps, in: 2094 Kbps, NG:0, G:61468, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:2, G:95, D:0)
17:03:47 Server load: FPS 8, memory used: 2513 MB, out: 62077 Kbps, in: 2132 Kbps, NG:0, G:32536, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:2, G:95, D:0)
17:03:52 Server load: FPS 12, memory used: 2516 MB, out: 68396 Kbps, in: 2195 Kbps, NG:0, G:6477, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:2, G:95, D:0)
17:03:57 Server load: FPS 14, memory used: 2515 MB, out: 63713 Kbps, in: 2141 Kbps, NG:0, G:35346, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:2, G:95, D:0)
17:04:02 Server load: FPS 12, memory used: 2512 MB, out: 66837 Kbps, in: 2177 Kbps, NG:0, G:23059, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:2, G:95, D:0)
17:04:07 Server load: FPS 11, memory used: 2529 MB, out: 66390 Kbps, in: 2186 Kbps, NG:5184, G:91619, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:3, G:95, D:0)
17:04:12 Server load: FPS 9, memory used: 2529 MB, out: 66281 Kbps, in: 2159 Kbps, NG:0, G:96484, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:3, G:95, D:0)
17:04:18 Server load: FPS 9, memory used: 2527 MB, out: 72944 Kbps, in: 2111 Kbps, NG:0, G:140439, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:3, G:95, D:0)
17:04:23 Server load: FPS 11, memory used: 2520 MB, out: 66633 Kbps, in: 2046 Kbps, NG:0, G:24066, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:04:28 Server load: FPS 14, memory used: 2519 MB, out: 61556 Kbps, in: 2041 Kbps, NG:0, G:82031, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:04:33 Server load: FPS 14, memory used: 2516 MB, out: 61172 Kbps, in: 2059 Kbps, NG:0, G:0, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:04:38 Server load: FPS 14, memory used: 2516 MB, out: 63573 Kbps, in: 2003 Kbps, NG:0, G:69892, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:04:43 Server load: FPS 14, memory used: 2514 MB, out: 62042 Kbps, in: 1976 Kbps, NG:0, G:58749, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:04:48 Server load: FPS 12, memory used: 2515 MB, out: 62872 Kbps, in: 1964 Kbps, NG:0, G:210604, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:04:53 Server load: FPS 9, memory used: 2519 MB, out: 66530 Kbps, in: 2068 Kbps, NG:12936, G:286503, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:04:58 Server load: FPS 4, memory used: 2536 MB, out: 82035 Kbps, in: 2294 Kbps, NG:0, G:254168, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:05:03 Server load: FPS 4, memory used: 2553 MB, out: 71897 Kbps, in: 2177 Kbps, NG:0, G:634142, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:05:08 Server load: FPS 5, memory used: 2531 MB, out: 66314 Kbps, in: 2049 Kbps, NG:0, G:266832, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:05:13 Server load: FPS 8, memory used: 2523 MB, out: 67502 Kbps, in: 2060 Kbps, NG:0, G:316561, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:05:18 Server load: FPS 10, memory used: 2514 MB, out: 68373 Kbps, in: 1979 Kbps, NG:0, G:131783, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:05:23 Server load: FPS 15, memory used: 2514 MB, out: 59640 Kbps, in: 1926 Kbps, NG:0, G:40806, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:05:29 Server load: FPS 15, memory used: 2516 MB, out: 59657 Kbps, in: 1915 Kbps, NG:0, G:100777, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:05:34 Server load: FPS 15, memory used: 2513 MB, out: 59400 Kbps, in: 1982 Kbps, NG:0, G:85338, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:05:39 Server load: FPS 17, memory used: 2510 MB, out: 57648 Kbps, in: 1864 Kbps, NG:0, G:26631, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:05:44 Server load: FPS 15, memory used: 2515 MB, out: 66259 Kbps, in: 1933 Kbps, NG:0, G:36227, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:05:49 Server load: FPS 13, memory used: 2517 MB, out: 65934 Kbps, in: 1995 Kbps, NG:0, G:59555, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:05:54 Server load: FPS 9, memory used: 2520 MB, out: 72604 Kbps, in: 2112 Kbps, NG:0, G:132272, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:05:59 Server load: FPS 16, memory used: 2511 MB, out: 60168 Kbps, in: 1911 Kbps, NG:0, G:22315, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:06:04 Server load: FPS 13, memory used: 2512 MB, out: 63115 Kbps, in: 1953 Kbps, NG:0, G:16664, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:09 Server load: FPS 14, memory used: 2510 MB, out: 63408 Kbps, in: 1915 Kbps, NG:0, G:37266, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:14 Server load: FPS 12, memory used: 2520 MB, out: 66998 Kbps, in: 1943 Kbps, NG:0, G:109672, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:19 Server load: FPS 13, memory used: 2515 MB, out: 62544 Kbps, in: 1940 Kbps, NG:0, G:112100, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:24 Server load: FPS 13, memory used: 2513 MB, out: 63244 Kbps, in: 1986 Kbps, NG:6732, G:72325, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:29 Server load: FPS 15, memory used: 2513 MB, out: 60508 Kbps, in: 1946 Kbps, NG:0, G:27976, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:34 Server load: FPS 14, memory used: 2510 MB, out: 61759 Kbps, in: 1979 Kbps, NG:0, G:95448, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:39 Server load: FPS 18, memory used: 2505 MB, out: 56273 Kbps, in: 1858 Kbps, NG:0, G:21957, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:44 Server load: FPS 16, memory used: 2507 MB, out: 57498 Kbps, in: 1892 Kbps, NG:0, G:42150, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:49 Server load: FPS 15, memory used: 2510 MB, out: 60058 Kbps, in: 1909 Kbps, NG:0, G:22761, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:06:55 Server load: FPS 17, memory used: 2504 MB, out: 57697 Kbps, in: 1803 Kbps, NG:0, G:18919, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:07:00 Server load: FPS 19, memory used: 2507 MB, out: 58098 Kbps, in: 1728 Kbps, NG:0, G:24619, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:07:05 Server load: FPS 18, memory used: 2505 MB, out: 57544 Kbps, in: 1749 Kbps, NG:0, G:36630, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:07:10 Server load: FPS 20, memory used: 2503 MB, out: 55269 Kbps, in: 1764 Kbps, NG:0, G:26825, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:07:15 Server load: FPS 17, memory used: 2503 MB, out: 57102 Kbps, in: 1723 Kbps, NG:0, G:13867, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:97, D:1)
17:07:20 Server load: FPS 15, memory used: 2506 MB, out: 56355 Kbps, in: 1767 Kbps, NG:0, G:39555, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:97, D:1)
17:07:25 Server load: FPS 14, memory used: 2506 MB, out: 57654 Kbps, in: 1738 Kbps, NG:0, G:43629, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:07:30 Server load: FPS 14, memory used: 2513 MB, out: 56339 Kbps, in: 1752 Kbps, NG:0, G:42122, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:07:35 Server load: FPS 9, memory used: 2511 MB, out: 61931 Kbps, in: 1867 Kbps, NG:0, G:125808, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:07:40 Server load: FPS 13, memory used: 2525 MB, out: 70347 Kbps, in: 1952 Kbps, NG:0, G:51456, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:07:45 Server load: FPS 11, memory used: 2528 MB, out: 71562 Kbps, in: 1932 Kbps, NG:0, G:2283588, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:07:50 Server load: FPS 13, memory used: 2509 MB, out: 60096 Kbps, in: 1752 Kbps, NG:0, G:103606, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:0, G:97, D:0)
17:07:55 Server load: FPS 17, memory used: 2505 MB, out: 56619 Kbps, in: 1734 Kbps, NG:0, G:116931, BE-NG:0, BE-G:0, Players: 97 (L:0, R:0, B:0, G:97, D:0)
17:08:00 Server load: FPS 17, memory used: 2503 MB, out: 58631 Kbps, in: 1800 Kbps, NG:0, G:10964, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:0, G:97, D:0)
17:08:05 Server load: FPS 17, memory used: 2508 MB, out: 57674 Kbps, in: 1812 Kbps, NG:0, G:84621, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:08:10 Server load: FPS 20, memory used: 2505 MB, out: 53227 Kbps, in: 1836 Kbps, NG:0, G:42667, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:08:16 Server load: FPS 19, memory used: 2504 MB, out: 53753 Kbps, in: 1843 Kbps, NG:0, G:8061, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:08:21 Server load: FPS 19, memory used: 2508 MB, out: 54354 Kbps, in: 1875 Kbps, NG:0, G:6468, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:08:26 Server load: FPS 19, memory used: 2512 MB, out: 56523 Kbps, in: 1898 Kbps, NG:0, G:107702, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:08:31 Server load: FPS 15, memory used: 2524 MB, out: 60859 Kbps, in: 1943 Kbps, NG:0, G:66050, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:08:36 Server load: FPS 15, memory used: 2513 MB, out: 58458 Kbps, in: 1932 Kbps, NG:0, G:46157, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:08:41 Server load: FPS 16, memory used: 2524 MB, out: 55623 Kbps, in: 1859 Kbps, NG:0, G:20159, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:08:46 Server load: FPS 17, memory used: 2521 MB, out: 55496 Kbps, in: 1835 Kbps, NG:0, G:6435, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:08:51 Server load: FPS 20, memory used: 2521 MB, out: 55519 Kbps, in: 1738 Kbps, NG:0, G:869, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:08:56 Server load: FPS 20, memory used: 2521 MB, out: 55225 Kbps, in: 1687 Kbps, NG:0, G:945, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:01 Server load: FPS 20, memory used: 2519 MB, out: 54415 Kbps, in: 1677 Kbps, NG:0, G:24057, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:06 Server load: FPS 15, memory used: 2525 MB, out: 62115 Kbps, in: 1736 Kbps, NG:0, G:203850, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:11 Server load: FPS 13, memory used: 2524 MB, out: 66674 Kbps, in: 1710 Kbps, NG:0, G:19300, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:16 Server load: FPS 14, memory used: 2518 MB, out: 63804 Kbps, in: 1741 Kbps, NG:5096, G:170787, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:21 Server load: FPS 13, memory used: 2517 MB, out: 64851 Kbps, in: 1783 Kbps, NG:0, G:256155, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:26 Server load: FPS 14, memory used: 2515 MB, out: 63564 Kbps, in: 1734 Kbps, NG:0, G:70397, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:31 Server load: FPS 16, memory used: 2508 MB, out: 60573 Kbps, in: 1704 Kbps, NG:0, G:11791, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:36 Server load: FPS 12, memory used: 2515 MB, out: 61218 Kbps, in: 1759 Kbps, NG:0, G:111796, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:41 Server load: FPS 15, memory used: 2517 MB, out: 61321 Kbps, in: 1712 Kbps, NG:0, G:13429, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:09:46 Server load: FPS 12, memory used: 2518 MB, out: 68209 Kbps, in: 1797 Kbps, NG:0, G:139641, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:09:52 Server load: FPS 16, memory used: 2508 MB, out: 57617 Kbps, in: 1735 Kbps, NG:0, G:180607, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:09:57 Server load: FPS 15, memory used: 2511 MB, out: 58664 Kbps, in: 1697 Kbps, NG:0, G:62667, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:02 Server load: FPS 13, memory used: 2511 MB, out: 58080 Kbps, in: 1715 Kbps, NG:0, G:74598, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:07 Server load: FPS 15, memory used: 2509 MB, out: 59790 Kbps, in: 1718 Kbps, NG:0, G:29633, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:12 Server load: FPS 17, memory used: 2513 MB, out: 59376 Kbps, in: 1701 Kbps, NG:5643, G:45857, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:17 Server load: FPS 17, memory used: 2505 MB, out: 57759 Kbps, in: 1669 Kbps, NG:0, G:32084, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:22 Server load: FPS 15, memory used: 2508 MB, out: 60877 Kbps, in: 1741 Kbps, NG:0, G:16296, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:27 Server load: FPS 18, memory used: 2506 MB, out: 57428 Kbps, in: 1663 Kbps, NG:0, G:97911, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:32 Server load: FPS 16, memory used: 2509 MB, out: 57556 Kbps, in: 1691 Kbps, NG:0, G:44645, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:37 Server load: FPS 16, memory used: 2511 MB, out: 58145 Kbps, in: 1697 Kbps, NG:0, G:24227, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:42 Server load: FPS 17, memory used: 2507 MB, out: 56590 Kbps, in: 1646 Kbps, NG:0, G:41283, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:47 Server load: FPS 23, memory used: 2501 MB, out: 52000 Kbps, in: 1558 Kbps, NG:0, G:19117, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:52 Server load: FPS 19, memory used: 2505 MB, out: 54809 Kbps, in: 1629 Kbps, NG:0, G:16641, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:10:57 Server load: FPS 18, memory used: 2505 MB, out: 57362 Kbps, in: 1636 Kbps, NG:0, G:55557, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:11:02 Server load: FPS 19, memory used: 2504 MB, out: 55559 Kbps, in: 1651 Kbps, NG:0, G:6554, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:0, G:98, D:0)
17:11:08 Server load: FPS 17, memory used: 2504 MB, out: 57831 Kbps, in: 1684 Kbps, NG:0, G:59659, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:11:13 Server load: FPS 15, memory used: 2502 MB, out: 57696 Kbps, in: 1755 Kbps, NG:0, G:71383, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:11:18 Server load: FPS 15, memory used: 2506 MB, out: 56548 Kbps, in: 1685 Kbps, NG:0, G:6544, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:11:23 Server load: FPS 10, memory used: 2514 MB, out: 62977 Kbps, in: 1758 Kbps, NG:0, G:121491, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:11:28 Server load: FPS 8, memory used: 2514 MB, out: 65148 Kbps, in: 1790 Kbps, NG:0, G:72961, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:11:33 Server load: FPS 6, memory used: 2520 MB, out: 71101 Kbps, in: 1840 Kbps, NG:0, G:136450, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:1, G:97, D:0)
17:11:38 Server load: FPS 11, memory used: 2508 MB, out: 64390 Kbps, in: 1730 Kbps, NG:0, G:37911, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:11:43 Server load: FPS 15, memory used: 2507 MB, out: 62032 Kbps, in: 1791 Kbps, NG:0, G:34742, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:0, G:97, D:0)
17:11:48 Server load: FPS 18, memory used: 2504 MB, out: 58492 Kbps, in: 1655 Kbps, NG:0, G:97157, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:0, G:97, D:0)
17:11:53 Server load: FPS 17, memory used: 2501 MB, out: 56863 Kbps, in: 1704 Kbps, NG:0, G:19757, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:11:58 Server load: FPS 15, memory used: 2500 MB, out: 59348 Kbps, in: 1877 Kbps, NG:0, G:30782, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:12:03 Server load: FPS 21, memory used: 2499 MB, out: 54953 Kbps, in: 1742 Kbps, NG:0, G:29273, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:12:08 Server load: FPS 21, memory used: 2500 MB, out: 56121 Kbps, in: 1771 Kbps, NG:0, G:29346, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:97, D:0)
17:12:13 Server load: FPS 17, memory used: 2495 MB, out: 59891 Kbps, in: 1827 Kbps, NG:0, G:34241, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:96, D:1)
17:12:19 Server load: FPS 20, memory used: 2499 MB, out: 56795 Kbps, in: 1741 Kbps, NG:0, G:41714, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:96, D:1)
17:12:24 Server load: FPS 20, memory used: 2498 MB, out: 55635 Kbps, in: 1768 Kbps, NG:0, G:37257, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:0, G:96, D:1)
17:12:29 Server load: FPS 21, memory used: 2498 MB, out: 54411 Kbps, in: 1676 Kbps, NG:0, G:32783, BE-NG:0, BE-G:0, Players: 97 (L:0, R:1, B:0, G:96, D:0)
17:12:34 Server load: FPS 18, memory used: 2500 MB, out: 55937 Kbps, in: 1852 Kbps, NG:0, G:64863, BE-NG:0, BE-G:0, Players: 98 (L:1, R:1, B:0, G:96, D:0)
17:12:39 Server load: FPS 15, memory used: 2502 MB, out: 59435 Kbps, in: 1901 Kbps, NG:0, G:54070, BE-NG:0, BE-G:0, Players: 98 (L:0, R:2, B:0, G:96, D:0)
17:12:44 Server load: FPS 11, memory used: 2515 MB, out: 60593 Kbps, in: 1925 Kbps, NG:0, G:94799, BE-NG:0, BE-G:0, Players: 98 (L:0, R:1, B:1, G:96, D:0)
17:12:49 Server load: FPS 10, memory used: 2531 MB, out: 60477 Kbps, in: 1841 Kbps, NG:0, G:157915, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:12:54 Server load: FPS 9, memory used: 2530 MB, out: 60343 Kbps, in: 1874 Kbps, NG:0, G:71191, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:12:59 Server load: FPS 15, memory used: 2526 MB, out: 63889 Kbps, in: 1799 Kbps, NG:0, G:38933, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:13:04 Server load: FPS 17, memory used: 2521 MB, out: 63133 Kbps, in: 1645 Kbps, NG:0, G:39313, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:13:09 Server load: FPS 16, memory used: 2519 MB, out: 65435 Kbps, in: 1647 Kbps, NG:0, G:26235, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:13:14 Server load: FPS 16, memory used: 2513 MB, out: 65451 Kbps, in: 1684 Kbps, NG:0, G:33739, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:13:19 Server load: FPS 18, memory used: 2496 MB, out: 54777 Kbps, in: 1380 Kbps, NG:0, G:22010, BE-NG:0, BE-G:0, Players: 98 (L:0, R:0, B:2, G:96, D:0)
17:13:24 Server load: FPS 23, memory used: 2493 MB, out: 47420 Kbps, in: 1162 Kbps, NG:0, G:37398, BE-NG:0, BE-G:0, Players: 97 (L:0, R:0, B:2, G:95, D:0)
17:13:29 Server load: FPS 25, memory used: 2484 MB, out: 35943 Kbps, in: 1158 Kbps, NG:0, G:28188, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:13:34 Server load: FPS 26, memory used: 2489 MB, out: 37828 Kbps, in: 1415 Kbps, NG:0, G:34782, BE-NG:0, BE-G:0, Players: 98 (L:2, R:0, B:0, G:96, D:0)
17:13:39 Server load: FPS 30, memory used: 2482 MB, out: 31671 Kbps, in: 1221 Kbps, NG:0, G:6499, BE-NG:0, BE-G:0, Players: 98 (L:1, R:1, B:0, G:96, D:0)
17:13:45 Server load: FPS 30, memory used: 2482 MB, out: 32095 Kbps, in: 1218 Kbps, NG:0, G:12288, BE-NG:0, BE-G:0, Players: 98 (L:1, R:1, B:0, G:96, D:0)
17:13:50 Server load: FPS 32, memory used: 2481 MB, out: 27398 Kbps, in: 1152 Kbps, NG:0, G:12921, BE-NG:0, BE-G:0, Players: 98 (L:1, R:1, B:0, G:96, D:0)
17:13:55 Server load: FPS 31, memory used: 2483 MB, out: 30431 Kbps, in: 1252 Kbps, NG:11058, G:12813, BE-NG:0, BE-G:0, Players: 98 (L:1, R:1, B:0, G:96, D:0)
17:14:00 Server load: FPS 30, memory used: 2483 MB, out: 31613 Kbps, in: 1225 Kbps, NG:0, G:4653, BE-NG:0, BE-G:0, Players: 98 (L:1, R:1, B:0, G:96, D:0)
17:14:05 Server load: FPS 29, memory used: 2499 MB, out: 32927 Kbps, in: 1352 Kbps, NG:0, G:26187, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:14:10 Server load: FPS 28, memory used: 2499 MB, out: 34133 Kbps, in: 1279 Kbps, NG:0, G:41650, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:14:15 Server load: FPS 25, memory used: 2502 MB, out: 37971 Kbps, in: 1367 Kbps, NG:0, G:36966, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:14:20 Server load: FPS 27, memory used: 2497 MB, out: 36198 Kbps, in: 1280 Kbps, NG:0, G:28083, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:14:25 Server load: FPS 25, memory used: 2496 MB, out: 39376 Kbps, in: 1286 Kbps, NG:6499, G:39622, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:14:30 Server load: FPS 23, memory used: 2495 MB, out: 43665 Kbps, in: 1271 Kbps, NG:0, G:24650, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
17:14:35 Server load: FPS 27, memory used: 2488 MB, out: 38279 Kbps, in: 1211 Kbps, NG:0, G:16981, BE-NG:0, BE-G:0, Players: 98 (L:1, R:0, B:1, G:96, D:0)
